"T, K","m, mg"
624.866,6.3938
624.918,6.3936
624.96,6.3935
625.009,6.3933
625.064,6.3932
625.107,6.3932
625.16,6.393
625.216,6.3928
625.262,6.3927
625.312,6.3925
625.366,6.3924
625.421,6.3923
625.47,6.3922
625.509,6.3921
625.564,6.392
625.6,6.3918
625.671,6.3917
625.71,6.3916
625.761,6.3914
625.817,6.3913
625.865,6.3911
625.918,6.391
625.954,6.3908
626.008,6.3907
626.069,6.3905
626.115,6.3904
626.16,6.3903
626.208,6.3902
626.262,6.39
626.315,6.3899
626.373,6.3897
626.414,6.3896
626.469,6.3894
626.521,6.3893
626.568,6.3892
626.62,6.3891
626.667,6.389
626.716,6.3888
626.768,6.3887
626.82,6.3886
626.864,6.3884
626.911,6.3883
626.969,6.3882
627.016,6.388
627.061,6.3878
627.12,6.3878
627.161,6.3877
627.211,6.3875
627.269,6.3874
627.311,6.3873
627.367,6.3872
627.418,6.3872
627.469,6.3871
627.516,6.3869
627.569,6.3868
627.611,6.3867
627.66,6.3866
627.716,6.3864
627.768,6.3863
627.814,6.3862
627.86,6.3861
627.913,6.386
627.956,6.3858
628.01,6.3857
628.062,6.3856
628.107,6.3854
628.17,6.3853
628.22,6.3851
628.261,6.385
628.311,6.3849
628.367,6.3847
628.413,6.3846
628.468,6.3845
628.515,6.3844
628.568,6.3843
628.622,6.3842
628.672,6.384
628.717,6.3839
628.77,6.3837
628.82,6.3836
628.868,6.3834
628.917,6.3833
628.977,6.3832
629.026,6.383
629.072,6.3828
629.12,6.3827
629.177,6.3825
629.227,6.3824
629.268,6.3823
629.32,6.3822
629.37,6.3822
629.421,6.3821
629.47,6.3819
629.522,6.3818
629.575,6.3817
629.628,6.3815
629.681,6.3814
629.728,6.3813
629.772,6.3812
629.833,6.3812
629.88,6.3811
629.925,6.3809
629.973,6.3808
630.029,6.3807
630.076,6.3805
630.13,6.3804
630.176,6.3803
630.226,6.3802
630.276,6.3802
630.325,6.3801
630.379,6.3799
630.426,6.3798
630.479,6.3797
630.529,6.3795
630.576,6.3794
630.629,6.3793
630.675,6.3791
630.732,6.3789
630.774,6.3788
630.827,6.3786
630.879,6.3785
630.926,6.3783
630.985,6.3782
631.035,6.3781
631.082,6.378
631.136,6.3778
631.185,6.3777
631.235,6.3776
631.289,6.3774
631.344,6.3773
631.392,6.3771
631.434,6.3769
631.48,6.3767
631.53,6.3765
631.583,6.3765
631.633,6.3764
631.687,6.3764
631.733,6.3763
631.786,6.3763
631.832,6.3762
631.888,6.3762
631.942,6.3761
631.99,6.3759
632.045,6.3758
632.093,6.3756
632.144,6.3754
632.195,6.3753
632.252,6.3752
632.297,6.3751
632.346,6.3751
632.399,6.375
632.455,6.3748
632.506,6.3747
632.547,6.3745
632.595,6.3744
632.647,6.3743
632.705,6.3742
632.747,6.374
632.798,6.3739
632.853,6.3737
632.901,6.3736
632.945,6.3734
633.003,6.3733
633.049,6.3731
633.1,6.3729
633.153,6.3727
633.198,6.3726
633.246,6.3724
633.297,6.3723
633.346,6.3722
633.403,6.3721
633.458,6.3721
633.501,6.372
633.545,6.3719
633.596,6.3718
633.652,6.3717
633.698,6.3715
633.747,6.3714
633.803,6.3713
633.856,6.3712
633.896,6.3711
633.943,6.3711
633.993,6.3709
634.043,6.3708
634.101,6.3707
634.149,6.3705
634.198,6.3704
634.247,6.3703
634.293,6.3702
634.342,6.37
634.395,6.3699
634.446,6.3697
634.497,6.3696
634.543,6.3694
634.605,6.3693
634.648,6.3692
634.7,6.3691
634.747,6.3689
634.791,6.3688
634.845,6.3687
634.897,6.3686
634.942,6.3684
634.998,6.3683
635.039,6.3682
635.096,6.3682
635.146,6.3681
635.2,6.3679
635.245,6.3678
635.292,6.3677
635.342,6.3676
635.389,6.3674
635.445,6.3673
635.494,6.3672
635.54,6.3671
635.593,6.367
635.647,6.3668
635.701,6.3667
635.747,6.3666
635.807,6.3664
635.851,6.3663
635.904,6.3662
635.945,6.3662
635.998,6.3661
636.051,6.366
636.108,6.3658
636.14,6.3657
636.197,6.3655
636.253,6.3654
636.303,6.3653
636.35,6.3651
636.402,6.3649
636.456,6.3648
636.501,6.3646
636.55,6.3645
636.607,6.3643
636.651,6.3642
636.701,6.3641
636.751,6.3639
636.801,6.3638
636.854,6.3637
636.905,6.3635
636.957,6.3634
637.01,6.3633
637.061,6.3632
637.109,6.3631
637.155,6.363
637.208,6.3628
637.254,6.3627
637.31,6.3625
637.358,6.3624
637.407,6.3623
637.46,6.3622
637.511,6.3622
637.552,6.3621
637.607,6.3619
637.653,6.3618
637.709,6.3617
637.759,6.3615
637.8,6.3614
637.855,6.3613
637.898,6.3612
637.952,6.361
638.001,6.3609
638.046,6.3607
638.105,6.3606
638.155,6.3604
638.197,6.3603
638.251,6.3602
638.306,6.36
638.355,6.3598
638.407,6.3597
638.448,6.3596
638.498,6.3594
638.553,6.3593
638.596,6.3591
638.654,6.359
638.703,6.3589
638.76,6.3587
638.805,6.3586
638.853,6.3585
638.908,6.3584
638.952,6.3583
638.998,6.3582
639.042,6.358
639.103,6.3579
639.143,6.3577
639.211,6.3576
639.257,6.3574
639.297,6.3573
639.355,6.3572
639.405,6.3571
639.452,6.3569
639.509,6.3568
639.562,6.3567
639.608,6.3565
639.651,6.3564
639.716,6.3563
639.765,6.3562
639.807,6.356
639.862,6.3559
639.909,6.3557
639.956,6.3556
640.003,6.3554
640.046,6.3553
640.103,6.3552
640.152,6.3551
640.205,6.355
640.255,6.3548
640.309,6.3547
640.35,6.3546
640.41,6.3544
640.458,6.3543
640.5,6.3541
640.56,6.3539
640.607,6.3537
640.659,6.3536
640.713,6.3534
640.764,6.3533
640.815,6.3532
640.861,6.3531
640.916,6.3531
640.969,6.353
641.018,6.3528
641.066,6.3527
641.112,6.3525
641.163,6.3524
641.215,6.3523
641.264,6.3521
641.321,6.3519
641.37,6.3517
641.423,6.3516
641.471,6.3514
641.519,6.3512
641.567,6.351
641.622,6.3508
641.678,6.3506
641.724,6.3505
641.776,6.3503
641.825,6.3503
641.876,6.3501
641.918,6.35
641.972,6.3498
642.022,6.3497
642.074,6.3496
642.122,6.3494
642.176,6.3493
642.227,6.3492
642.276,6.3491
642.331,6.3489
642.377,6.3487
642.428,6.3486
642.485,6.3484
642.529,6.3483
642.583,6.3482
642.635,6.348
642.688,6.3479
642.736,6.3478
642.778,6.3477
642.83,6.3476
642.884,6.3474
642.933,6.3472
642.987,6.347
643.038,6.3469
643.092,6.3467
643.143,6.3466
643.188,6.3465
643.235,6.3464
643.285,6.3463
643.338,6.3462
643.387,6.346
643.441,6.3459
643.491,6.3457
643.543,6.3456
643.591,6.3454
643.649,6.3453
643.691,6.3452
643.745,6.345
643.79,6.3448
643.835,6.3447
643.888,6.3446
643.938,6.3444
643.984,6.3443
644.029,6.3442
644.082,6.3441
644.135,6.3439
644.192,6.3437
644.234,6.3436
644.276,6.3434
644.334,6.3432
644.386,6.343
644.434,6.3429
644.483,6.3427
644.531,6.3425
644.592,6.3424
644.637,6.3423
644.68,6.3421
644.731,6.3419
644.781,6.3418
644.835,6.3416
644.884,6.3415
644.936,6.3413
644.988,6.3412
645.044,6.341
645.083,6.3409
645.131,6.3407
645.189,6.3405
645.238,6.3404
645.287,6.3403
645.335,6.3402
645.391,6.34
645.433,6.3399
645.483,6.3397
645.538,6.3396
645.585,6.3394
645.637,6.3393
645.686,6.3392
645.736,6.339
645.781,6.3388
645.833,6.3387
645.885,6.3385
645.927,6.3384
645.976,6.3383
646.027,6.3381
646.071,6.3379
646.134,6.3378
646.181,6.3376
646.237,6.3374
646.283,6.3372
646.327,6.337
646.376,6.3368
646.428,6.3366
646.479,6.3365
646.529,6.3363
646.583,6.3362
646.64,6.3361
646.682,6.3359
646.733,6.3358
646.785,6.3357
646.831,6.3355
646.878,6.3354
646.93,6.3352
646.983,6.335
647.036,6.3348
647.088,6.3346
647.137,6.3345
647.19,6.3343
647.244,6.3342
647.29,6.3341
647.346,6.3339
647.397,6.3337
647.443,6.3336
647.493,6.3334
647.549,6.3333
647.604,6.3331
647.652,6.3329
647.7,6.3327
647.753,6.3326
647.795,6.3325
647.852,6.3323
647.907,6.3321
647.945,6.3319
647.997,6.3318
648.041,6.3316
648.085,6.3314
648.137,6.3313
648.194,6.3311
648.25,6.3309
648.3,6.3307
648.361,6.3306
648.413,6.3304
648.453,6.3302
648.505,6.33
648.56,6.3298
648.604,6.3296
648.654,6.3294
648.705,6.3293
648.757,6.3292
648.807,6.3291
648.857,6.3289
648.904,6.3287
648.948,6.3286
648.996,6.3284
649.04,6.3283
649.089,6.3282
649.145,6.328
649.2,6.3278
649.247,6.3277
649.299,6.3276
649.348,6.3274
649.397,6.3273
649.45,6.3271
649.498,6.3269
649.547,6.3268
649.593,6.3266
649.639,6.3264
649.692,6.3261
649.745,6.3259
649.787,6.3257
649.842,6.3255
649.888,6.3253
649.938,6.3252
649.992,6.3251
650.042,6.3249
650.096,6.3247
650.136,6.3246
650.187,6.3244
650.236,6.3242
650.287,6.324
650.342,6.3238
650.391,6.3236
650.436,6.3234
650.485,6.3233
650.535,6.3231
650.586,6.3229
650.633,6.3228
650.687,6.3226
650.725,6.3224
650.781,6.3222
650.832,6.322
650.887,6.3218
650.94,6.3216
650.982,6.3215
651.041,6.3213
651.079,6.3211
651.131,6.3209
651.185,6.3207
651.234,6.3206
651.292,6.3204
651.334,6.3202
651.385,6.32
651.436,6.3198
651.49,6.3197
651.541,6.3196
651.59,6.3194
651.638,6.3192
651.695,6.319
651.744,6.3188
651.786,6.3186
651.839,6.3185
651.889,6.3182
651.938,6.318
651.983,6.3178
652.04,6.3176
652.094,6.3175
652.145,6.3172
652.183,6.317
652.248,6.3168
652.3,6.3166
652.348,6.3165
652.396,6.3163
652.45,6.3161
652.497,6.3159
652.554,6.3157
652.601,6.3156
652.655,6.3154
652.7,6.3151
652.753,6.3149
652.801,6.3147
652.861,6.3146
652.903,6.3144
652.953,6.3142
653.009,6.314
653.055,6.3138
653.101,6.3136
653.156,6.3134
653.213,6.3132
653.267,6.313
653.309,6.3128
653.354,6.3126
653.407,6.3124
653.461,6.3122
653.522,6.312
653.57,6.3118
653.618,6.3116
653.677,6.3115
653.728,6.3113
653.782,6.3112
653.835,6.3111
653.881,6.3109
653.93,6.3107
653.983,6.3104
654.032,6.3101
654.083,6.3099
654.134,6.3097
654.192,6.3095
654.241,6.3093
654.291,6.3091
654.332,6.3089
654.39,6.3087
654.436,6.3086
654.486,6.3083
654.532,6.308
654.594,6.3078
654.63,6.3076
654.685,6.3074
654.731,6.3072
654.784,6.3069
654.836,6.3067
654.885,6.3066
654.937,6.3064
654.988,6.3061
655.039,6.3059
655.091,6.3057
655.141,6.3056
655.199,6.3053
655.233,6.3051
655.283,6.3049
655.331,6.3047
655.382,6.3044
655.436,6.3042
655.484,6.304
655.537,6.3037
655.589,6.3036
655.638,6.3034
655.695,6.3032
655.74,6.303
655.796,6.3028
655.843,6.3026
655.888,6.3023
655.933,6.3021
655.98,6.3019
656.034,6.3017
656.092,6.3015
656.15,6.3012
656.198,6.301
656.25,6.3008
656.284,6.3006
656.344,6.3005
656.39,6.3003
656.445,6.3001
656.486,6.2999
656.539,6.2997
656.594,6.2995
656.649,6.2992
656.698,6.299
656.738,6.2987
656.801,6.2984
656.845,6.2982
656.889,6.2979
656.944,6.2977
656.992,6.2974
657.052,6.2971
657.097,6.2969
657.149,6.2967
657.197,6.2964
657.252,6.2962
657.301,6.296
657.343,6.2957
657.406,6.2956
657.451,6.2954
657.501,6.2952
657.545,6.295
657.594,6.2948
657.648,6.2946
657.703,6.2944
657.75,6.2942
657.796,6.294
657.853,6.2938
657.895,6.2935
657.951,6.2933
657.998,6.293
658.055,6.2928
658.101,6.2925
658.15,6.2922
658.203,6.292
658.25,6.2918
658.303,6.2915
658.352,6.2912
658.402,6.291
658.448,6.2908
658.493,6.2906
658.544,6.2903
658.6,6.29
658.655,6.2898
658.696,6.2895
658.743,6.2892
658.798,6.2889
658.852,6.2887
658.895,6.2885
658.943,6.2883
659.006,6.2882
659.054,6.288
659.097,6.2877
659.154,6.2875
659.203,6.2872
659.258,6.2869
659.307,6.2867
659.363,6.2864
659.411,6.2861
659.459,6.2859
659.508,6.2857
659.559,6.2854
659.604,6.2851
659.664,6.2849
659.714,6.2847
659.763,6.2844
659.807,6.2841
659.855,6.2839
659.913,6.2837
659.957,6.2835
660.015,6.2832
660.061,6.283
660.11,6.2828
660.157,6.2825
660.21,6.2823
660.261,6.282
660.314,6.2818
660.365,6.2814
660.411,6.2811
660.475,6.2809
660.517,6.2806
660.563,6.2804
660.605,6.2801
660.67,6.2798
660.71,6.2796
660.757,6.2793
660.806,6.2791
660.862,6.2788
660.912,6.2786
660.965,6.2783
661.013,6.278
661.059,6.2777
661.118,6.2774
661.173,6.2772
661.223,6.2769
661.268,6.2767
661.316,6.2764
661.359,6.2761
661.409,6.2759
661.46,6.2756
661.51,6.2753
661.566,6.275
661.618,6.2748
661.665,6.2744
661.718,6.2742
661.772,6.2739
661.828,6.2736
661.877,6.2733
661.927,6.273
661.975,6.2727
662.017,6.2724
662.071,6.2722
662.126,6.2719
662.177,6.2716
662.22,6.2713
662.277,6.271
662.327,6.2708
662.379,6.2705
662.426,6.2702
662.482,6.27
662.532,6.2697
662.577,6.2694
662.632,6.2692
662.682,6.2689
662.732,6.2686
662.779,6.2683
662.827,6.268
662.884,6.2676
662.934,6.2673
662.978,6.267
663.033,6.2668
663.085,6.2664
663.125,6.2661
663.181,6.2659
663.237,6.2655
663.284,6.2652
663.33,6.2649
663.382,6.2646
663.434,6.2643
663.482,6.264
663.529,6.2637
663.58,6.2634
663.633,6.2632
663.681,6.2629
663.734,6.2626
663.785,6.2623
663.83,6.262
663.881,6.2618
663.932,6.2614
663.978,6.2612
664.027,6.2609
664.08,6.2606
664.128,6.2603
664.18,6.26
664.224,6.2596
664.285,6.2593
664.336,6.259
664.387,6.2587
664.436,6.2583
664.477,6.258
664.528,6.2576
664.585,6.2573
664.638,6.257
664.688,6.2568
664.731,6.2564
664.782,6.2561
664.826,6.2558
664.877,6.2555
664.925,6.2552
664.982,6.2549
665.029,6.2545
665.076,6.2542
665.13,6.2538
665.18,6.2535
665.229,6.2531
665.276,6.2527
665.331,6.2523
665.385,6.2519
665.436,6.2515
665.481,6.2512
665.533,6.251
665.585,6.2506
665.632,6.2503
665.669,6.25
665.727,6.2497
665.785,6.2493
665.828,6.249
665.875,6.2486
665.921,6.2483
665.97,6.248
666.032,6.2478
666.08,6.2474
666.131,6.2472
666.181,6.2469
666.232,6.2466
666.28,6.2463
666.33,6.2459
666.384,6.2455
666.434,6.2451
666.481,6.2447
666.533,6.2443
666.58,6.2439
666.639,6.2436
666.681,6.2433
666.731,6.243
666.777,6.2426
666.825,6.2423
666.874,6.2419
666.931,6.2416
666.988,6.2412
667.034,6.2408
667.082,6.2404
667.144,6.24
667.191,6.2396
667.242,6.2392
667.292,6.2388
667.344,6.2384
667.388,6.2381
667.441,6.2377
667.499,6.2373
667.544,6.237
667.598,6.2367
667.645,6.2363
667.693,6.2359
667.756,6.2356
667.794,6.2352
667.865,6.2348
667.898,6.2344
667.946,6.2341
668.004,6.2337
668.053,6.2333
668.09,6.233
668.148,6.2326
668.187,6.2323
668.245,6.2319
668.288,6.2316
668.352,6.2312
668.403,6.2308
668.456,6.2304
668.509,6.2301
668.552,6.2297
668.596,6.2294
668.645,6.2289
668.701,6.2286
668.756,6.2282
668.804,6.2278
668.85,6.2274
668.901,6.227
668.948,6.2266
669.006,6.2262
669.063,6.2258
669.12,6.2254
669.16,6.225
669.224,6.2246
669.261,6.2242
669.31,6.2238
669.366,6.2234
669.415,6.2231
669.457,6.2227
669.505,6.2224
669.561,6.2219
669.616,6.2216
669.668,6.2211
669.724,6.2207
669.768,6.2203
669.824,6.2199
669.871,6.2194
669.916,6.219
669.963,6.2186
670.017,6.2181
670.062,6.2177
670.118,6.2173
670.166,6.2169
670.211,6.2164
670.27,6.216
670.321,6.2156
670.377,6.2152
670.424,6.2147
670.474,6.2143
670.528,6.2139
670.576,6.2135
670.625,6.213
670.675,6.2126
670.73,6.2121
670.777,6.2117
670.826,6.2113
670.881,6.2109
670.927,6.2105
670.974,6.21
671.023,6.2096
671.079,6.2092
671.134,6.2087
671.179,6.2083
671.231,6.2079
671.278,6.2075
671.322,6.207
671.376,6.2066
671.426,6.2061
671.48,6.2057
671.534,6.2052
671.579,6.2047
671.632,6.2042
671.678,6.2037
671.728,6.2033
671.785,6.2028
671.837,6.2023
671.884,6.2018
671.94,6.2014
671.987,6.2009
672.05,6.2005
672.09,6.2
672.138,6.1996
672.19,6.1992
672.236,6.1987
672.29,6.1982
672.34,6.1977
672.39,6.1972
672.443,6.1968
672.49,6.1964
672.541,6.1959
672.597,6.1955
672.649,6.195
672.705,6.1945
672.759,6.194
672.796,6.1935
672.843,6.193
672.887,6.1925
672.943,6.192
672.993,6.1916
673.045,6.1911
673.094,6.1907
673.149,6.1902
673.193,6.1896
673.24,6.1891
673.295,6.1885
673.339,6.188
673.39,6.1875
673.435,6.187
673.487,6.1865
673.543,6.186
673.589,6.1855
673.637,6.185
673.692,6.1845
673.74,6.184
673.79,6.1835
673.835,6.183
673.885,6.1824
673.936,6.1819
673.989,6.1814
674.036,6.1809
674.087,6.1804
674.142,6.1799
674.186,6.1794
674.23,6.1789
674.286,6.1784
674.336,6.1779
674.403,6.1773
674.444,6.1768
674.501,6.1763
674.538,6.1758
674.583,6.1753
674.635,6.1748
674.686,6.1742
674.74,6.1737
674.794,6.1731
674.852,6.1725
674.894,6.172
674.935,6.1714
675.002,6.1709
675.041,6.1703
675.09,6.1698
675.138,6.1692
675.186,6.1687
675.245,6.1681
675.295,6.1676
675.354,6.167
675.396,6.1664
675.448,6.1659
675.505,6.1653
675.554,6.1648
675.598,6.1643
675.652,6.1637
675.697,6.1631
675.745,6.1626
675.79,6.162
675.847,6.1614
675.899,6.1608
675.954,6.1602
676,6.1596
676.051,6.159
676.103,6.1584
676.148,6.1578
676.202,6.1572
676.247,6.1567
676.3,6.1561
676.357,6.1555
676.407,6.155
676.463,6.1545
676.509,6.1539
676.564,6.1533
676.62,6.1527
676.667,6.152
676.713,6.1514
676.767,6.1508
676.81,6.1502
676.864,6.1496
676.916,6.1489
676.959,6.1483
677.016,6.1477
677.069,6.1471
677.123,6.1465
677.173,6.1458
677.216,6.1452
677.273,6.1446
677.317,6.144
677.362,6.1434
677.421,6.1428
677.47,6.1422
677.519,6.1416
677.58,6.1409
677.62,6.1403
677.675,6.1397
677.732,6.1391
677.784,6.1384
677.836,6.1378
677.882,6.1372
677.933,6.1366
677.991,6.1359
678.044,6.1353
678.09,6.1346
678.132,6.134
678.175,6.1333
678.228,6.1327
678.277,6.132
678.334,6.1314
678.389,6.1307
678.438,6.13
678.481,6.1293
678.53,6.1287
678.582,6.128
678.639,6.1273
678.685,6.1267
678.739,6.126
678.792,6.1254
678.843,6.1247
678.888,6.124
678.94,6.1233
678.991,6.1226
679.045,6.1218
679.092,6.1211
679.142,6.1204
679.195,6.1197
679.248,6.119
679.3,6.1183
679.352,6.1176
679.4,6.1168
679.448,6.1161
679.497,6.1154
679.541,6.1147
679.598,6.114
679.645,6.1133
679.7,6.1126
679.753,6.1119
679.797,6.1111
679.845,6.1103
679.892,6.1096
679.945,6.1089
679.994,6.1081
680.054,6.1074
680.095,6.1067
680.145,6.106
680.197,6.1053
680.252,6.1046
680.305,6.1038
680.348,6.1031
680.402,6.1024
680.462,6.1017
680.519,6.101
680.554,6.1002
680.6,6.0995
680.663,6.0987
680.705,6.098
680.756,6.0972
680.813,6.0964
680.865,6.0956
680.917,6.0948
680.973,6.094
681.002,6.0932
681.053,6.0924
681.113,6.0916
681.165,6.0909
681.209,6.0901
681.259,6.0893
681.303,6.0885
681.362,6.0878
681.413,6.087
681.456,6.0862
681.511,6.0854
681.554,6.0846
681.604,6.0838
681.668,6.083
681.72,6.0822
681.773,6.0814
681.818,6.0805
681.862,6.0797
681.923,6.0789
681.972,6.0781
682.022,6.0773
682.07,6.0764
682.12,6.0757
682.164,6.0749
682.216,6.0741
682.264,6.0733
682.321,6.0724
682.36,6.0716
682.42,6.0707
682.472,6.0698
682.53,6.069
682.578,6.0681
682.621,6.0673
682.679,6.0664
682.725,6.0656
682.785,6.0647
682.837,6.0638
682.876,6.0629
682.929,6.0621
682.978,6.0612
683.039,6.0603
683.079,6.0595
683.135,6.0586
683.189,6.0577
683.236,6.0568
683.283,6.056
683.336,6.0551
683.382,6.0543
683.434,6.0534
683.487,6.0526
683.539,6.0518
683.588,6.0509
683.632,6.0499
683.684,6.0489
683.733,6.048
683.787,6.047
683.834,6.046
683.887,6.045
683.931,6.0441
683.999,6.0432
684.045,6.0423
684.098,6.0414
684.145,6.0406
684.196,6.0398
684.239,6.0389
684.292,6.0379
684.349,6.037
684.398,6.036
684.453,6.035
684.498,6.034
684.541,6.033
684.593,6.032
684.636,6.031
684.689,6.03
684.748,6.029
684.8,6.028
684.846,6.027
684.9,6.026
684.938,6.025
684.992,6.024
685.045,6.023
685.097,6.022
685.143,6.021
685.198,6.02
685.248,6.019
685.298,6.018
685.34,6.017
685.398,6.016
685.45,6.015
685.496,6.014
685.551,6.013
685.599,6.012
685.646,6.011
685.693,6.01
685.743,6.009
685.795,6.008
685.85,6.007
685.897,6.006
685.945,6.005
685.998,6.004
686.041,6.003
686.085,6.002
686.141,6.001
686.194,6
686.25,5.999
686.304,5.9979
686.35,5.9968
686.393,5.9956
686.454,5.9945
686.504,5.9934
686.546,5.9923
686.594,5.9912
686.646,5.9902
686.7,5.9891
686.751,5.9881
686.807,5.987
686.857,5.986
686.893,5.985
686.956,5.9839
687.004,5.9828
687.054,5.9817
687.104,5.9805
687.161,5.9794
687.209,5.9782
687.251,5.977
687.305,5.9758
687.36,5.9746
687.407,5.9735
687.448,5.9723
687.508,5.9712
687.565,5.9701
687.61,5.9689
687.668,5.9677
687.705,5.9666
687.764,5.9654
687.805,5.9641
687.861,5.9629
687.913,5.9617
687.959,5.9606
688.013,5.9594
688.063,5.9583
688.109,5.9571
688.164,5.956
688.216,5.9548
688.268,5.9537
688.312,5.9525
688.366,5.9512
688.414,5.95
688.463,5.9487
688.519,5.9475
688.566,5.9463
688.619,5.9451
688.672,5.944
688.72,5.9428
688.768,5.9416
688.826,5.9404
688.875,5.9391
688.922,5.9379
688.972,5.9366
689.021,5.9353
689.073,5.934
689.118,5.9327
689.167,5.9314
689.218,5.9302
689.277,5.9289
689.318,5.9277
689.366,5.9264
689.418,5.9251
689.469,5.9238
689.513,5.9225
689.569,5.9212
689.619,5.92
689.662,5.9187
689.709,5.9174
689.761,5.9161
689.816,5.9149
689.868,5.9136
689.923,5.9123
689.97,5.911
690.025,5.9097
690.074,5.9083
690.123,5.9069
690.176,5.9056
690.222,5.9042
690.275,5.9029
690.327,5.9015
690.372,5.9002
690.416,5.8988
690.46,5.8975
690.519,5.8962
690.568,5.8948
690.618,5.8933
690.67,5.8919
690.721,5.8905
690.773,5.8891
690.822,5.8877
690.874,5.8863
690.923,5.885
690.971,5.8836
691.025,5.8821
691.067,5.8807
691.121,5.8792
691.174,5.8778
691.222,5.8763
691.272,5.8749
691.323,5.8735
691.376,5.8721
691.42,5.8706
691.481,5.8693
691.522,5.8678
691.565,5.8663
691.623,5.8649
691.678,5.8635
691.727,5.862
691.767,5.8605
691.818,5.859
691.869,5.8575
691.922,5.856
691.97,5.8545
692.021,5.853
692.068,5.8515
692.123,5.85
692.176,5.8484
692.229,5.8468
692.276,5.8452
692.329,5.8437
692.377,5.8421
692.428,5.8406
692.478,5.8391
692.529,5.8377
692.581,5.8362
692.633,5.8347
692.686,5.8332
692.737,5.8317
692.782,5.8301
692.829,5.8286
692.875,5.827
692.928,5.8254
692.984,5.8239
693.036,5.8223
693.081,5.8207
693.147,5.8192
693.192,5.8176
693.23,5.816
693.287,5.8144
693.331,5.8128
693.386,5.8112
693.442,5.8096
693.491,5.808
693.54,5.8063
693.59,5.8047
693.647,5.8031
693.692,5.8014
693.745,5.7998
693.793,5.7982
693.844,5.7966
693.896,5.7949
693.948,5.7933
693.998,5.7916
694.043,5.79
694.101,5.7882
694.145,5.7865
694.206,5.7849
694.25,5.7832
694.308,5.7816
694.348,5.7799
694.405,5.7782
694.46,5.7765
694.516,5.7748
694.553,5.7731
694.603,5.7714
694.66,5.7697
694.702,5.768
694.758,5.7663
694.811,5.7647
694.857,5.763
694.911,5.7613
694.957,5.7595
695.005,5.7577
695.054,5.756
695.111,5.7542
695.159,5.7524
695.204,5.7506
695.257,5.7487
695.311,5.7469
695.355,5.7451
695.401,5.7433
695.448,5.7416
695.507,5.7398
695.561,5.738
695.616,5.7363
695.654,5.7344
695.706,5.7326
695.764,5.7309
695.815,5.7291
695.862,5.7273
695.909,5.7254
695.955,5.7236
696.012,5.7218
696.058,5.72
696.102,5.7182
696.153,5.7164
696.21,5.7146
696.259,5.7127
696.311,5.7108
696.363,5.7088
696.417,5.7069
696.46,5.7051
696.52,5.7032
696.563,5.7013
696.608,5.6995
696.658,5.6976
696.714,5.6957
696.762,5.6938
696.815,5.6919
696.87,5.69
696.913,5.6882
696.956,5.6863
697.002,5.6844
697.058,5.6826
697.109,5.6808
697.165,5.6789
697.214,5.6769
697.265,5.6749
697.31,5.673
697.366,5.671
697.416,5.669
697.457,5.667
697.51,5.665
697.56,5.663
697.614,5.661
697.664,5.659
697.716,5.657
697.764,5.655
697.815,5.653
697.87,5.651
697.915,5.649
697.964,5.647
698.017,5.645
698.068,5.643
698.122,5.641
698.171,5.639
698.227,5.637
698.267,5.635
698.312,5.633
698.365,5.631
698.418,5.629
698.468,5.627
698.516,5.625
698.562,5.623
698.612,5.621
698.667,5.6189
698.706,5.6168
698.759,5.6148
698.814,5.6127
698.87,5.6105
698.922,5.6084
698.973,5.6063
